"SEN","21/03/2019","7","2446.0503","3.3984","1.391","3035.0772","18396.4015","285.673","601.4605","1304.4788","1473.2622","3624.6197","1504.7214"
"SEN","21/03/2019","8","2452.144","398.0466","1.4959","3328.2949","18622.1809","279.4509","601.8707","1466.3594","1472.9496","3690.8537","1537.1156"
"SEN","21/03/2019","9","2551.7126","1437.368","1.5527","3347.4186","18741.8168","268.0239","600.5204","1311.3262","1462.5361","3753.8164","1535.3326"
"SEN","21/03/2019","10","2598.2466","1921.2072","1.4727","3329.3507","18940.4712","275.3662","593.1459","1725.571","1443.903","3738.9096","1458.7133"
"SEN","21/03/2019","11","2593.7142","2000.7552","1.6183","3312.1177","19306.4541","270.2992","580.869","1855.9601","1441.5982","3782.867","1432.7051"
"SEN","21/03/2019","12","2596.0373","2047.6011","1.3379","3194.2798","18945.3608","276.006","577.6751","2557.4494","1441.2717","3962.3357","1452.8139"
"SEN","21/03/2019","13","2609.196","1983.659","1.243","3133.0534","18786.2585","275.304","580.3709","2694.058","1441.7169","4433.1994","1365.3385"
"SEN","21/03/2019","14","2691.4705","1912.4234","1.2767","3172.4556","19020.0844","275.7076","581.5235","2461.1194","1440.9599","4536.4301","1325.214"
"SEN","21/03/2019","15","2813.4775","1822.4362","1.3493","3305.0227","19018.5003","274.5996","590.5238","2118.0975","1441.0785","4544.7509","1320.8133"
"SEN","21/03/2019","16","2904.4242","1713.8667","1.3897","3364.1133","19482.5111","275.9647","591.8063","1825.038","1440.9958","4627.8619","1356.9207"
"SEN","21/03/2019","17","2964.6666","1527.3684","1.5062","2893.206","19571.3552","276.9402","589.9962","1988.0088","1440.8965","4696.0951","1438.9564"
"SEN","21/03/2019","18","3010.1421","1227.8834","1.6616","2876.5957","19550.3266","275.482","591.8558","2161.0922","1441.0619","4648.7401","1448.4676"
"SEN","21/03/2019","19","3242.5678","317.2304","1.5599","2983.3681","19381.896","277.2205","593.1207","2301.0924","1441.501","4694.3055","1543.8938"
"SEN","21/03/2019","20","3398.3859","3.3304","1.0758","3343.4004","19659.7962","275.8999","592.1648","3086.6037","1442.1586","4769.5459","1640.6153"
