"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: julio 2019"
"Proceso de Liquidacion: Re-Liquidacion Intermedia (L2) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/nov/2019 05:10:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","05/07/2019","18","3384.0986","2225.3318","3.6857","3070.5051","21762.2949","391.98","548.6271","4079.2439","1526.1385","5035.1911","2198.8589"
"SEN","05/07/2019","19","3694.2123","1926.1407","3.541","3072.7601","21733.0301","393.3737","549.166","2851.7533","1523.9","5040.692","2166.0236"
"SEN","05/07/2019","20","3246.9599","1165.5187","3.6924","3093.2203","21790.0092","395.9015","546.7093","3011.5102","1521.7486","5069.1963","2144.0743"
"SEN","05/07/2019","21","2803.3181","250.9666","3.6951","3094.5019","22012.0707","400.7828","547.6633","4154.8333","1521.1583","5075.4007","2171.814"
"SEN","05/07/2019","22","2648.4747","12.497","3.6954","3123.7186","22348.2809","402.6345","573.0065","5157.3727","1521.1813","5079.0554","2226.0595"
"SEN","05/07/2019","23","2766.2719","0","3.6977","3116.9106","22259.7567","395.7487","573.0244","5291.2667","1521.1111","5100.2869","2232.0284"
"SEN","05/07/2019","24","2657.8261","0","3.6995","3110.1507","21962.6817","387.3838","571.9361","5258.0205","1520.1089","5052.4301","2226.4732"
"SEN","06/07/2019","1","2785.9061","0","3.7003","3038.063","21679.8732","373.639","573.5636","3647.8057","1487.8809","5053.0191","2235.8681"
"SEN","06/07/2019","2","2731.0315","0","3.7018","2844.8927","21730.7505","384.5967","575.3906","2920.9037","1223.3124","4993.9286","2221.2637"
"SEN","06/07/2019","3","2676.8013","0","3.5545","2754.0331","21446.6234","381.8093","577.1821","1906.0632","1083.5649","5125.807","2211.2474"
"SEN","06/07/2019","4","2628.0541","0","3.5332","2783.123","21313.8521","368.3358","576.8654","1348.6615","1071.4451","4878.4299","2199.9579"
"SEN","06/07/2019","5","2588.3581","0","3.6349","2766.3587","21256.1851","363.1241","577.9334","1294.5607","1011.3028","4673.7349","2193.722"
"SEN","06/07/2019","6","2608.7829","0.0504","3.6358","2779.0766","21191.6955","368.488","579.9739","1157.9031","949.1645","4581.1291","2184.8915"
