"SEN","12/08/2019","8","1951.1496","77.9789","3.6253","3217.0522","21574.074","363.6485","618.0143","1156.9686","1259.989","4975.6114","2240.8298"
"SEN","12/08/2019","9","1988.5316","925.9831","3.7626","3337.9567","21754.4155","360.5095","612.4114","1557.6076","1256.7118","5222.4767","2253.721"
"SEN","12/08/2019","10","2162.1357","2242.7578","3.2036","3421.3916","21629.0848","354.9627","595.3257","1464.1843","1255.1265","5557.1659","2279.6433"
"SEN","12/08/2019","11","2362.7898","2811.8262","3.3117","3430.1321","21694.9999","357.4523","597.965","1685.998","1252.7951","5717.1176","2279.066"
"SEN","12/08/2019","12","2539.9128","2977.8072","3.5398","3434.5813","21692.7008","357.0632","596.8283","2474.7656","1247.9019","5834.5985","2296.0803"
"SEN","12/08/2019","13","2428.4753","3023.6122","3.5693","3434.6947","21698.5091","357.7355","595.3014","3132.9485","1245.2675","5881.7903","2373.1563"
"SEN","12/08/2019","14","2318.2016","3031.1406","3.5338","3426.9154","21620.744","353.4178","601.6505","3753.9697","1243.6395","5927.4752","2409.5018"
"SEN","12/08/2019","15","2368.5546","2927.8277","3.5478","3419.6109","21739.4132","347.8153","607.2839","4154.8208","1242.4584","5981.5702","2418.3478"
"SEN","12/08/2019","16","2604.645","2760.7846","3.6209","3422.7387","21865.4572","346.9388","604.2813","4485.3896","1240.5235","6077.5419","2422.3314"
"SEN","12/08/2019","17","2712.6771","2587.648","3.5283","3523.4962","21890.4761","348.1211","590.1687","4758.5074","1238.8379","6144.2218","2431.2708"
"SEN","12/08/2019","18","2550.6724","2379.9763","3.4908","3548.6114","21841.2816","347.5459","590.1065","4538.1316","1237.3385","6101.4828","2428.4078"
"SEN","12/08/2019","19","2580.8752","1992.5325","3.6217","3571.2542","21940.6274","346.4946","588.7826","3554.1479","1236.0986","6097.2658","2411.9143"
"SEN","12/08/2019","20","2509.2927","1019.0412","3.6072","3612.7803","22253.9645","346.9913","592.6005","2982.9782","1236.6262","6085.0406","2433.9579"
"SEN","12/08/2019","21","2443.1422","153.8111","3.6269","3621.7018","22559.5931","348.9757","593.1675","5102.9187","1237.6426","6151.8531","2496.662"
"SEN","12/08/2019","22","2551.9748","0.764","3.6348","3640.8743","22572.9168","349.6035","592.2469","5926.6548","1239.3522","6102.948","2525.6128"
"SEN","12/08/2019","23","3094.5284","0","3.597","3652.4313","22587.6021","351.7454","592.2214","5327.0373","1240.0645","6067.3236","2319.4509"
"SEN","12/08/2019","24","3179.2776","0","3.6162","3597.6904","22496.7235","352.7436","589.0063","4465.1001","1240.5066","6077.9785","2303.6292"
"SEN","13/08/2019","1","3447.6408","0","3.6045","3241.6486","22388.6448","353.5284","588.6884","2803.4594","1242.5062","5906.2973","2253.0421"
"SEN","13/08/2019","2","3592.1196","0","3.6439","3107.8013","22183.9587","354.7142","589.8957","1688.1888","1244.6711","5774.5498","2248.743"
"SEN","13/08/2019","3","3475.5583","0","3.7462","3163.9274","22252.1009","352.7881","591.5162","1063.6688","1247.1897","5210.0189","2055.4678"
"SEN","13/08/2019","4","3297.0083","0","3.6733","3052.3961","22114.048","352.3912","593.2378","1473.5291","1249.866","4731.3519","1881.9426"
"SEN","13/08/2019","5","3092.3779","0","3.5","3008.8393","21831.8386","353.5459","594.0967","1276.1973","1252.5943","4784.5266","1961.9334"
"SEN","13/08/2019","6","2755.1558","0","3.5521","3033.8879","21667.5492","354.6519","593.8212","1554.6927","1253.9155","5038.0914","1889.8955"
"SEN","13/08/2019","7","2324.0635","4.5923","3.6079","3042.6504","21739.0099","353.468","593.8716","2350.8468","1252.296","5218.6047","1865.9497"
"SEN","13/08/2019","8","2030.3977","75.8979","3.552","3053.4771","21980.3865","349.9111","591.8009","2928.8053","1244.9858","5395.9282","1866.6385"
"SEN","13/08/2019","9","1718.8899","986.8022","3.5994","3259.889","22186.6439","344.6031","587.7503","2786.7926","1256.5921","5596.8248","1902.4366"
"SEN","13/08/2019","10","1578.4079","2206.6346","3.4585","3478.9879","22175.0883","349.572","578.3644","2886.3513","1254.2159","5394.4025","2088.4949"
"SEN","13/08/2019","11","1599.3683","2724.6111","3.4871","3559.0173","22116.362","349.5546","562.8915","3276.8123","1279.6001","5496.7403","2203.5395"
"SEN","13/08/2019","12","1560.6675","2958.8983","3.5543","3560.4365","22397.7764","349.109","593.9634","3701.8932","1348.0001","5698.3666","2224.1606"
"SEN","13/08/2019","13","1320.8525","3044.4693","3.5388","3549.0595","22450.4326","350.0349","605.1912","4528.1619","1362.1219","5778.5375","2258.7077"
"SEN","13/08/2019","14","1303.9404","3014.1351","3.5311","3484.8508","22460.6785","347.7464","605.0206","5061.8283","1378.062","5846.4336","2275.396"
"SEN","13/08/2019","15","1380.2867","2938.3323","3.5","3353.997","22278.04","344.9607","599.4803","5814.0838","1390.6049","5904.4199","2283.4992"
"SEN","13/08/2019","16","1521.5395","2789.0698","3.5334","3261.8974","22471.6742","344.0431","599.6586","6319.6764","1400.6406","5972.6206","2285.6482"
"SEN","13/08/2019","17","1759.9471","2536.1159","3.562","3317.6696","22559.8377","343.2353","597.424","6273.0638","1414.8838","6023.2095","2288.4846"
"SEN","13/08/2019","18","2021.2057","2404.6821","3.6123","3353.0639","22916.7809","342.8216","592.9079","5330.614","1420.9908","6086.4832","2285.7177"
"SEN","13/08/2019","19","2217.8503","2032.1695","3.1988","3334.3782","22877.322","343.0688","591.9308","4156.5908","1438.7573","6139.8356","2293.0121"
"SEN","13/08/2019","20","2373.6069","948.818","3.5643","3301.7875","22958.2555","343.3332","590.3325","3690.3682","1451.547","6132.7699","2308.9423"
"SEN","13/08/2019","21","2257.1656","125.5123","3.5367","3074.4718","23093.0079","345.61","593.2954","5761.418","1468.5515","6170.0517","2344.4974"
"SEN","13/08/2019","22","2474.9659","0.409","3.5286","2987.4136","22800.0297","351.0408","595.0279","6819.0046","1481.7818","6280.4269","2406.3846"
"SEN","13/08/2019","23","2730.6403","0","3.5388","2852.2686","22737.2185","352.2194","595.827","6654.7748","1505.2116","6397.0542","2357.0993"
"SEN","13/08/2019","24","2604.2314","0","3.6296","2814.6658","22554.4575","354.0456","594.5827","5992.9053","1512.3083","6461.5945","2362.8859"
"SEN","14/08/2019","1","2451.9989","0","3.6523","2848.3623","22275.2733","357.3604","595.0049","4180.0721","1516.3963","6383.4922","2339.3105"
"SEN","14/08/2019","2","2380.1912","0","3.5663","2843.0341","22227.8404","358.6678","595.0966","2781.9044","1523.0212","6371.4986","2291.5505"
"SEN","14/08/2019","3","2352.5783","0","3.5217","2828.4093","22289.3056","358.1788","594.5883","1714.9622","1526.3369","6138.454","2175.6411"
"SEN","14/08/2019","4","2215.3386","0","3.5775","2895.2399","22344.4872","359.5384","596.0854","952.9083","1527.8455","6030.6029","2074.6665"
