"SEN","11/11/2019","6","2589.4154","0","2.873","1314.9241","17179.6413","370.8189","513.0463","853.9924","1549.1317","3307.4572","1192.0917"
"SEN","11/11/2019","7","2440.7537","4.9653","2.8732","1318.0842","19014.6302","371.818","513.3434","929.7717","1548.1039","3425.1404","1202.0065"
"SEN","11/11/2019","8","2273.3798","308.727","2.8718","1449.0454","19961.4763","367.1827","513.3725","963.1461","1549.1253","3808.3252","1244.3628"
"SEN","11/11/2019","9","2133.0699","1502.2611","2.8588","1590.4888","19680.76","364.5276","514.0965","953.0399","1549.1984","4324.6767","1483.0191"
"SEN","11/11/2019","10","2221.148","2133.1538","2.1222","1593.4931","19985.7316","364.4006","511.5523","1369.0363","1548.4245","4334.7047","1518.622"
"SEN","11/11/2019","11","2271.9737","2459.1365","2.118","1617.6561","20380.5038","364.4755","511.1938","1578.7126","1547.8118","4341.1479","1553.1089"
"SEN","11/11/2019","12","2155.3261","2551.7579","2.1296","1616.4704","20256.9284","365.2298","514.5171","2220.4258","1547.0851","4419.2447","1586.5741"
"SEN","11/11/2019","13","2022.0137","2485.2696","2.119","1667.3343","20316.1989","363.4498","513.4401","2345.1001","1546.0636","4778.3543","1626.6856"
"SEN","11/11/2019","14","2022.1521","2518.2356","2.1007","1678.8176","20052.2331","361.8539","513.0061","2273.5085","1544.4711","4873.1745","1960.8177"
"SEN","11/11/2019","15","2041.7985","2264.9571","2.0442","1683.1597","20063.4721","363.8511","513.2452","2411.2216","1542.6924","4946.6804","2042.6287"
"SEN","11/11/2019","16","2063.8566","1833.6826","2.0459","1693.1495","20303.7835","363.8287","512.6169","2788.6008","1539.5622","5026.3488","2056.4431"
"SEN","11/11/2019","17","2031.9974","1314.3848","2.047","1676.9656","20471.5095","362.2468","516.4215","2903.1614","1536.0712","5135.3594","2068.1341"
"SEN","11/11/2019","18","1947.7211","435.6739","2.0518","1703.8919","20711.3592","364.3516","517.2778","3768.5864","1533.064","5154.3909","2108.1745"
"SEN","11/11/2019","19","2028.6951","16.0411","2.8947","1685.5231","21261.1459","367.4564","519.3043","4388.1178","1533.3358","5171.7624","2137.9289"
"SEN","11/11/2019","20","1871.9393","0","2.9345","1581.4485","21237.7825","365.7527","520.1234","4577.3916","1535.4007","5209.0861","2149.9228"
"SEN","11/11/2019","21","1842.3029","0","2.8676","1583.4562","21161.7292","366.0351","520.1475","4172.5939","1536.5221","5185.936","2104.8419"
"SEN","11/11/2019","22","2148.7666","0","2.8676","1575.6173","20933.9686","368.5375","519.9011","3240.2518","1539.1415","4961.5162","1865.3007"
"SEN","11/11/2019","23","2757.6507","0","2.8683","1338.9369","20198.1248","366.0942","521.0842","2778.3001","1540.1419","4161.5526","1765.5698"
"SEN","11/11/2019","24","2777.1003","0","2.8712","1138.8834","19475.0003","365.9299","520.6998","2354.2108","1541.2482","3947.9654","1613.9312"
"SEN","12/11/2019","1","2733.4147","0","2.8556","1117.7279","19073.9232","308.1025","522.9552","1651.6875","1540.4218","3910.1436","1292.4494"
"SEN","12/11/2019","2","2861.0122","0","2.8533","1111.9571","18505.6444","302.7035","522.7374","1102.976","1538.0655","3900.9372","1245.9436"
"SEN","12/11/2019","3","2973.2805","0","2.8551","1114.0002","17764.6056","296.2483","524.6286","902.4327","1537.3603","3796.2496","1270.4034"
"SEN","12/11/2019","4","3095.4488","0","2.8573","1117.5902","17326.0321","300.791","525.1853","976.9196","1539.7837","3758.637","1322.6375"
"SEN","12/11/2019","5","3125.2051","0","2.8524","1110.7157","17311.9097","299.1264","525.5578","899.8751","1541.9008","3767.1341","1331.8112"
"SEN","12/11/2019","6","2991.7328","0","2.8388","1111.36","18211.8001","301.2696","525.6759","1068.2261","1542.8192","3882.246","1326.2482"
"SEN","12/11/2019","7","2988.6123","5.387","2.8285","1104.731","19838.4757","301.4667","525.8883","1040.7499","1543.9968","3914.0268","1170.6979"
"SEN","12/11/2019","8","3188.7595","209.5557","2.5713","1084.8608","20440.0243","300.0451","525.1383","1067.8207","1544.0905","4177.3865","1160.0503"
"SEN","12/11/2019","9","3449.3003","905.6844","2.113","1210.2388","20411.4929","296.1242","517.8127","1173.5832","1544.2588","4420.0435","1253.154"
"SEN","12/11/2019","10","3606.1094","1546.7799","2.0794","1374.9923","20362.9476","294.8136","514.1006","1198.1732","1545.7073","4751.2689","1199.2715"
"SEN","12/11/2019","11","3603.6361","1882.4037","2.0777","1448.9555","20747.022","298.4913","518.9838","1228.8245","1546.7178","4661.8714","1190.4781"
"SEN","12/11/2019","12","3680.579","1907.5159","2.2202","1484.9773","20817.9685","287.8206","517.1607","1597.6105","1547.1912","4467.1187","1171.109"
"SEN","12/11/2019","13","3739.6922","1853.089","2.9646","1474.9517","20935.6236","286.9176","516.5505","1695.3459","1547.817","4511.0477","1192.6908"
"SEN","12/11/2019","14","3705.0535","1748.1791","2.966","1480.6524","21009.8635","289.5179","516.1006","1847.0439","1548.4359","4452.8557","1172.3649"
"SEN","12/11/2019","15","3794.2369","1699.9827","2.9664","1474.4884","21113.1187","298.1","515.7165","1922.6201","1549.0928","4382.822","1113.1687"
"SEN","12/11/2019","16","3565.2431","1593.2184","2.9671","1368.5741","21292.6774","299.3044","516.5398","1998.833","1551.1899","4514.6892","1123.1223"
"SEN","12/11/2019","17","3712.0159","1049.0528","2.9687","1426.439","21360.3148","297.3494","520.1371","1882.4684","1553.095","4949.1259","1180.7862"
"SEN","12/11/2019","18","3941.08","311.7991","2.9737","1408.3643","21453.1098","320.4149","521.5606","2268.2633","1554.6222","5108.6037","1449.9146"
"SEN","12/11/2019","19","3739.1977","14.2131","2.9758","1097.4965","21100.0289","378.6551","522.0073","3586.3034","1557.6908","5101.5281","1833.3081"
"SEN","12/11/2019","20","3446.4631","0","2.9765","982.9109","21194.9399","379.8751","523.2287","3813.7648","1557.9525","5149.1988","1789.398"
"SEN","12/11/2019","21","2894.0126","0","2.9762","1066.8051","20996.5465","380.7332","523.3246","4087.5805","1557.6417","5168.718","1538.2801"
"SEN","12/11/2019","22","2647.2373","0","2.9765","1234.468","20478.8565","382.6517","523.1057","3449.047","1558.8095","5020.1671","1262.827"
"SEN","12/11/2019","23","2471.1806","0","2.9766","1301.1682","20381.9844","383.0685","522.8746","2924.3341","1559.5356","4324.017","1082.8268"
"SEN","12/11/2019","24","2436.6955","0","2.9775","1231.6016","20111.2406","374.5098","521.445","2394.4209","1559.1145","3913.931","1070.226"
"SEN","13/11/2019","1","2564.982","0","2.9787","1247.3275","19402.7062","374.7322","522.765","1551.0194","1559.1055","3718.8777","1058.5546"
"SEN","13/11/2019","2","2480.1134","0","2.9732","1226.1413","18601.6225","376.4945","523.5393","1226.4519","1559.7918","3667.1658","1038.6637"
"SEN","13/11/2019","3","2519.7345","0","2.9549","1237.62","18210.6806","372.6102","522.9359","1061.4921","1559.9482","3561.2661","1031.0638"
"SEN","13/11/2019","4","2355.1714","0","2.955","1240.9037","18130.2559","376.4432","523.8464","871.9208","1559.6811","3551.8559","1042.1967"
"SEN","13/11/2019","5","2269.0307","0","2.9547","1232.2799","18311.5373","374.765","523.9456","969.2584","1559.4202","3555.3565","1065.648"
"SEN","13/11/2019","6","2197.424","0","2.9546","1241.8546","19128.5237","375.34","524.2547","932.9323","1560.504","3595.9855","1104.5212"
"SEN","13/11/2019","7","2368.119","4.5584","2.9551","1247.3673","20287.6163","381.0714","523.1743","1052.727","1561.3266","3903.8584","1248.3558"
"SEN","13/11/2019","8","2383.5644","80.946","2.9565","1259.7231","20995.929","376.1976","522.8153","1224.8378","1561.6261","4165.9886","1287.4667"
"SEN","13/11/2019","9","2380.1539","405.842","2.9515","1372.5111","21156.5031","377.4598","520.2626","1613.4467","1562.1854","4592.5749","1268.7127"
"SEN","13/11/2019","10","2492.9108","997.508","2.9438","1442.9477","21199.0325","382.2989","519.3177","1485.2204","1562.1936","4767.976","1286.1511"
"SEN","13/11/2019","11","2496.0166","1391.0744","2.9398","1536.7521","21251.0629","381.3911","517.1856","1590.9465","1561.5477","4774.0442","1275.8351"
"SEN","13/11/2019","12","2469.1222","1601.6213","2.9381","1536.5122","21085.1815","376.1793","513.6572","1923.8882","1561.7261","4789.7313","1320.2483"
"SEN","13/11/2019","13","2516.9194","1695.2917","2.9373","1520.4869","20906.4507","381.7283","518.6838","2049.3646","1561.9029","4834.9752","1380.8474"
"SEN","13/11/2019","14","2694.3757","1665.4681","2.9397","1536.6618","20541.7126","381.9176","516.9694","1801.5883","1562.284","4912.4498","1393.2577"
"SEN","13/11/2019","15","2671.1554","1668.6283","2.9412","1366.9089","20737.3921","382.0425","517.6018","1893.9679","1562.6521","4848.5269","1391.082"
"SEN","13/11/2019","16","2690.4276","1469.0619","2.9409","1320.7923","20774.5573","383.5594","519.7426","1954.1585","1562.7337","4895.3723","1362.462"
"SEN","13/11/2019","17","2570.2012","1162.7807","2.8246","1384.8941","20907.9394","385.3355","520.6669","2202.7762","1563.086","4971.3873","1372.3837"
"SEN","13/11/2019","18","2530.1808","452.9206","2.1713","1617.7779","21092.3779","383.919","521.3868","2741.8638","1562.515","5178.261","1431.6497"
"SEN","13/11/2019","19","2559.3347","14.5195","2.2772","1612.0485","21348.9671","387.7607","522.1535","3533.6225","1562.9197","5210.6291","1454.6184"
"SEN","13/11/2019","20","2622.1463","0","2.8923","1601.8794","21432.9078","386.3314","449.2635","3402.5654","1563.2412","5195.9819","1475.8834"
"SEN","13/11/2019","21","2538.5692","0","2.9472","1477.7669","21475.8673","388.0259","443.2743","3197.3831","1562.7393","4833.6566","1483.0558"
"SEN","13/11/2019","22","2516.3037","0","2.9495","1253.2656","21268.0722","381.6777","446.4951","2713.4133","1563.314","4474.8324","1486.6024"
"SEN","13/11/2019","23","2420.8069","0","2.95","1232.7639","20815.7763","372.3237","447.1757","2484.9346","1563.2684","3832.9701","1451.8332"
"SEN","13/11/2019","24","2247.7641","0","2.9516","1231.278","20338.4513","366.1432","448.3153","2091.6463","1562.6046","3621.3834","1409.5286"
"SEN","14/11/2019","1","2344.2162","0","2.9529","1217.0612","19588.1361","363.5773","478.0835","1204.0904","1562.015","3598.3099","1387.5371"
"SEN","14/11/2019","2","2540.3258","0","2.9563","1223.3259","18740.2056","373.1363","521.3219","904.0914","1452.1265","3517.093","1358.8022"
"SEN","14/11/2019","3","2616.7649","0","2.9562","1199.8346","18165.7576","377.7837","521.7454","876.9128","1312.9131","3437.8264","1358.3455"
"SEN","14/11/2019","4","2659.2524","0","2.9561","1181.5359","17639.2498","373.2207","522.3819","840.8625","1343.779","3405.0436","1379.0034"
"SEN","14/11/2019","5","2374.2673","0","2.9561","1201.6863","17838.1267","369.1817","523.2899","999.3117","1486.6198","3430.1849","1377.6211"
"SEN","14/11/2019","6","2182.9228","0","2.9551","1196.5939","19003.3375","376.1825","523.5501","923.2127","1541.3938","3432.8862","1377.1802"
"SEN","14/11/2019","7","2084.1269","3.3193","2.9554","1248.603","20478.1295","378.1254","523.668","1059.7748","1547.8528","3500.2746","1453.3884"
"SEN","14/11/2019","8","1976.6921","274.8696","2.9553","1235.9094","20978.0021","376.7057","523.0813","1384.2489","1552.3634","3484.9751","1458.3136"
"SEN","14/11/2019","9","2051.0247","1658.4169","2.9537","1235.3136","20511.5463","374.9847","518.4702","1573.9779","1554.8921","3574.0763","1491.6055"
"SEN","14/11/2019","10","2029.7326","2839.1858","2.6018","1245.8334","20101.6475","383.0368","507.1221","1421.4245","1558.1469","3986.953","1493.7019"
"SEN","14/11/2019","11","2183.3314","3013.4737","2.0992","1225.2666","20063.0754","352.088","505.9622","1470.0817","1559.3193","3906.3328","1471.0769"
