"SEN","11/02/2019","14","1745.0829","1673.458","22.9736","3765.0482","17874.4283","369.2021","623.6213","2047.2363","777.919","5056.8775","1763.9247"
"SEN","11/02/2019","15","1690.6326","1532.7583","23.8903","3753.9944","17863.0649","379.0983","624.8802","2186.2116","777.4822","5341.2009","1741.1582"
"SEN","11/02/2019","16","1505.0346","1586.8948","23.1229","3767.6482","17761.0543","376.3106","617.8504","2361.2258","777.0946","5620.9642","1735.181"
"SEN","11/02/2019","17","1427.3792","1365.3928","25.185","3742.0216","17714.2583","342.6575","616.5192","2625.6985","776.4234","5710.4227","1829.8689"
"SEN","11/02/2019","18","1342.9674","782.9469","25.7401","3787.9613","17660.9268","344.5052","632.1762","2691.1756","775.896","5705.3422","1863.5422"
"SEN","11/02/2019","19","1226.9501","105.3837","24.8799","3907.2","17970.6734","349.3461","636.5439","3613.673","775.0669","5763.1786","1907.1967"
"SEN","11/02/2019","20","1321.6922","0.1278","24.5858","3939.5956","18022.6101","374.5603","637.0906","4961.9953","774.5947","5780.349","1931.8113"
"SEN","11/02/2019","21","1187.3616","0","23.4235","3929.4803","18220.1349","389.0785","639.1393","4558.2636","774.3585","5833.8429","1938.4377"
"SEN","11/02/2019","22","1140.5532","0","22.1309","3893.3267","18037.0991","392.8647","639.093","3641.6102","774.481","5806.7682","1935.7011"
"SEN","11/02/2019","23","986.4049","0","21.8894","3875.8426","18081.9069","370.746","639.1444","2423.2071","774.7962","5787.1684","1936.8343"
"SEN","11/02/2019","24","811.1906","0","22.5748","3885.456","18016.5033","327.6161","641.7291","1387.2719","775.2512","5374.0122","1838.1233"
"SEN","12/02/2019","1","829.3825","0","24.1231","3876.0804","17830.7975","313.8662","643.874","913.227","775.0826","4315.6694","1782.1779"
"SEN","12/02/2019","2","1028.6086","0","25.0661","3677.1484","17145.293","320.7554","644.4716","827.3463","775.4415","4143.2449","1768.2774"
"SEN","12/02/2019","3","1508.3451","0","24.5231","2878.006","16969.8029","313.8027","644.6755","932.3556","775.907","4114.3839","1681.5793"
"SEN","12/02/2019","4","1516.032","0","22.8437","2750.4762","16807.8252","313.7615","644.6958","814.262","776.0722","4068.8208","1678.642"
"SEN","12/02/2019","5","1076.7926","0","22.9839","2859.5733","16892.9206","315.0358","644.859","1229.9826","776.2717","4092.6144","1699.136"
"SEN","12/02/2019","6","1057.6195","0","23.648","3546.4982","16870.9693","327.0343","644.4936","1241.1315","776.3768","4092.6755","1771.0324"
"SEN","12/02/2019","7","1387.0634","0.274","24.2663","3808.8025","17755.6635","331.7319","643.5893","1610.0481","776.1704","4268.1718","1803.3922"
"SEN","12/02/2019","8","1348.0089","51.9097","24.2778","3802.1555","17917.4107","326.159","642.6797","1903.3442","776.3279","5046.1417","1813.1237"
"SEN","12/02/2019","9","1030.2785","713.1891","22.8598","3818.695","17975.3134","326.915","639.8767","2135.4151","776.0872","5361.5942","1736.3203"
"SEN","12/02/2019","10","878.7059","1037.0791","25.2305","3823.138","18008.3078","368.4211","636.117","3150.5778","776.5446","5167.6184","1696.7084"
"SEN","12/02/2019","11","1039.2071","1210.0508","23.3416","3835.255","17995.3666","377.1842","634.3602","3430.1146","777.2503","5109.5698","1731.4489"
"SEN","12/02/2019","12","1122.7352","1723.496","23.4362","3894.5702","17849.5239","372.0616","631.2292","3376.6578","775.1966","5103.8232","1728.2403"
"SEN","12/02/2019","13","1040.5485","1958.4477","15.6965","3946.1114","17661.3386","381.8305","632.9801","3527.8123","774.943","4974.8026","1719.5333"
"SEN","12/02/2019","14","900.7426","1957.0619","10.1421","3909.3296","17623.3385","375.3554","634.446","3435.9519","774.3022","5020.0926","1718.4267"
"SEN","12/02/2019","15","841.2524","1669.1947","10.2317","3910.3322","17827.3418","372.4928","633.7486","3232.1231","774.1549","5068.4647","1771.2972"
"SEN","12/02/2019","16","1144.5725","1397.9685","17.6544","3895.9227","18288.9462","369.4713","633.2636","2768.3538","773.6625","5049.5933","1788.2223"
"SEN","12/02/2019","17","2159.8382","1218.9669","19.9448","3881.0179","18457.284","379.6869","632.9817","1824.1342","773.7306","5128.2854","1748.418"
"SEN","12/02/2019","18","2478.7807","833.4963","20.7655","3889.4238","18378.3326","381.4406","633.6909","1550.3048","773.9089","5036.079","1799.2683"
"SEN","12/02/2019","19","2472.1361","135.5414","21.345","3920.4461","18545.1925","398.5836","634.4675","2423.8418","774.3411","5019.2236","1941.5373"
"SEN","12/02/2019","20","2532.1751","0.3425","23.8069","3968.086","18617.4406","412.7329","636.6529","3500.2802","774.5267","4948.7423","2008.1748"
"SEN","12/02/2019","21","2604.7724","0","21.5306","3993.5544","18675.3213","408.8444","637.4644","3453.9879","774.6957","4705.5783","1997.2147"
"SEN","12/02/2019","22","2702.5278","0","21.1687","3940.6716","18437.6773","408.0075","636.9381","2586.8806","774.9519","4525.1389","1844.5581"
"SEN","12/02/2019","23","2886.9651","0","24.0796","3942.8583","18183.5059","402.0835","636.8466","1827.0411","775.4372","3839.088","1790.6836"
"SEN","12/02/2019","24","2668.2365","0","20.3268","3454.1423","17702.1067","394.9044","638.7609","1266.5129","775.9404","3695.2894","1871.1907"
"SEN","13/02/2019","1","2602.024","0","21.7182","2779.186","17290.5187","380.337","640.2892","1134.0887","775.8818","3585.09","1706.9624"
"SEN","13/02/2019","2","2775.188","0","24.1141","2523.0949","16986.4911","375.7542","641.1656","1081.1973","775.7992","3516.1764","1452.7995"
"SEN","13/02/2019","3","2897.3459","0","20.478","2526.8366","16429.0721","331.838","642.3666","1077.8121","775.8169","3336.8853","1413.2536"
"SEN","13/02/2019","4","2783.9565","0","20.2089","2543.0949","16341.1292","335.4595","642.6042","1019.6119","776.1121","3356.8591","1409.3453"
"SEN","13/02/2019","5","2554.8593","0","22.5071","2536.538","16462.8348","326.6426","637.9893","1240.933","776.272","3391.0569","1425.1929"
