"SEN","11/09/2019","11","2621.1774","2654.7191","4.1305","3409.6594","21025.5756","394.8969","557.0491","758.1819","1518.1426","5283.2813","2120.1756"
"SEN","11/09/2019","12","2994.7907","2844.1042","4.1273","3434.7508","20974.6596","393.4389","562.5347","1216.901","1519.3409","5315.7619","2167.5211"
"SEN","11/09/2019","13","3081.1573","2774.9528","4.1249","3447.8169","21120.317","396.4541","565.7493","1229.8196","1519.8588","5359.4607","2173.5786"
"SEN","11/09/2019","14","3202.6483","2988.9463","4.1247","3455.3861","21233.6178","395.1883","568.4726","1309.8257","1520.5704","5369.0322","2180.9802"
"SEN","11/09/2019","15","3319.0812","2996.9002","4.0328","3417.2672","21405.8514","392.6236","565.972","1384.9163","1521.4724","5404.1012","2225.9552"
"SEN","11/09/2019","16","3302.9717","2950.7878","3.9184","3513.1642","21219.3549","394.8204","562.2298","1729.3958","1523.2858","5501.8561","2369.631"
"SEN","11/09/2019","17","3351.4594","2590.6397","4.099","3525.6752","21161.2911","392.9215","559.5585","1897.3269","1522.0364","5539.428","2386.027"
"SEN","11/09/2019","18","3167.8417","2466.2134","4.1301","3556.3105","21167.4735","395.0155","554.1547","1870.0464","1521.9427","5461.1072","2365.4382"
"SEN","11/09/2019","19","3105.3412","1557.6882","4.1322","3627.4024","21345.875","397.5336","554.7396","1764.1038","1521.7257","5424.0997","2345.2827"
"SEN","11/09/2019","20","2937.5037","409.2807","4.0638","3667.2551","21633.1334","397.4445","559.3023","2257.605","1522.0159","5567.4168","2368.1321"
"SEN","11/09/2019","21","2842.868","15.5429","4.0589","3675.3965","21885.8121","397.6137","555.8774","3966.8918","1522.0663","5785.3862","2393.6658"
"SEN","11/09/2019","22","2735.0304","0","4.0603","3631.1917","21869.4803","397.0295","556.5278","4193.9556","1523.0021","5811.9265","2373.7748"
"SEN","11/09/2019","23","2381.467","0","4.0615","3640.2074","21893.1881","398.9557","551.2244","3694.2322","1523.9869","5835.7069","2340.4002"
"SEN","11/09/2019","24","2175.3682","0","4.0632","3608.1605","21765.3299","399.3426","555.553","2492.3563","1524.9755","5668.548","2297.0029"
"SEN","12/09/2019","1","2215.7365","0","4.0642","3617.1315","21504.629","399.3683","552.8781","1325.1065","1525.2365","5226.7321","2252.0674"
"SEN","12/09/2019","2","2242.5959","0","4.0648","3438.2124","21558.6589","398.8487","555.9336","682.1946","1525.9221","4614.9017","2229.8057"
"SEN","12/09/2019","3","2192.2447","0","4.0654","3090.7476","21064.7256","397.1422","556.5361","821.4501","1526.4442","4352.7165","2208.632"
"SEN","12/09/2019","4","2505.576","0","4.0661","2759.5716","20669.2293","396.7545","557.8537","552.2472","1526.5492","4339.7263","2178.1272"
"SEN","12/09/2019","5","2432.1981","0","4.0656","2707.6203","20643.1345","392.2199","559.1134","573.5153","1527.096","4294.9262","2164.0093"
"SEN","12/09/2019","6","2505.3422","0","4.0682","2835.2788","20464.3171","393.0229","557.812","737.118","1527.5191","4320.4777","2161.8941"
"SEN","12/09/2019","7","2426.7676","1.287","4.0693","3421.9259","20608.734","396.9724","559.6076","852.8818","1528.269","4710.7811","2162.7597"
"SEN","12/09/2019","8","2526.3107","38.9343","4.0704","3456.1692","20727.473","395.3091","557.9055","1158.5009","1528.089","5159.0883","2150.5475"
"SEN","12/09/2019","9","2507.665","724.4383","4.0658","3448.1269","20624.2855","394.2126","566.6075","1217.4788","1527.5143","5221.7514","2159.8571"
"SEN","12/09/2019","10","2450.8362","2093.819","4.0627","3458.3336","20250.471","389.7478","580.5942","1339.8175","1527.6744","5264.7298","2169.5136"
"SEN","12/09/2019","11","2557.7923","2638.3001","4.0492","3448.1369","20374.2684","389.3058","579.1002","1327.688","1526.6956","5350.5465","2164.1836"
"SEN","12/09/2019","12","2721.585","2871.4717","3.874","3459.4511","20484.755","394.4635","578.8275","1388.6961","1525.9373","5594.4887","2203.1371"
"SEN","12/09/2019","13","2949.2687","2943.5114","4.0481","3484.3151","20654.2304","394.7151","578.4177","1526.8201","1524.295","5711.8079","2221.7757"
"SEN","12/09/2019","14","3057.2535","2918.5965","4.0503","3469.5471","20907.6616","392.9951","577.4416","1685.2224","1524.9816","5764.7637","2253.6697"
"SEN","12/09/2019","15","3019.628","2759.7832","4.0511","3441.0758","21053.2458","396.9787","576.5702","2098.3779","1525.3402","5837.0747","2221.1253"
"SEN","12/09/2019","16","3245.6238","2547.3692","4.0517","3440.3555","20836.2799","396.4105","577.0394","2957.9892","1526.3411","5835.8028","2235.5727"
"SEN","12/09/2019","17","3129.3479","2195.8667","4.0523","3446.0333","20916.2005","397.4793","573.6549","3341.985","1526.4125","5830.7651","2349.1543"
"SEN","12/09/2019","18","3107.9272","2128.4118","4.055","3421.9773","20789.578","372.7313","577.3649","3033.1932","1526.0722","5775.4643","2339.9198"
"SEN","12/09/2019","19","3275.5132","1571.0426","4.0589","3409.1391","20871.3401","363.6027","578.2334","2141.2806","1526.454","5809.7637","2336.1133"
"SEN","12/09/2019","20","3080.3792","452.0253","4.0622","3521.3219","21143.4393","362.1192","575.6815","2408.0293","1526.2361","5913.3432","2349.1891"
"SEN","12/09/2019","21","3228.7541","12.8524","4.0604","3539.7989","21098.8351","362.5401","575.5035","4218.1186","1526.5871","5921.6354","2371.0423"
"SEN","12/09/2019","22","3204.9785","0.012","4.0605","3275.6692","21135.972","365.6786","580.9039","4569.3277","1526.9069","5930.8291","2192.5447"
"SEN","12/09/2019","23","3151.6723","0.012","4.0611","3280.8141","20892.8011","363.8997","584.2916","4096.2209","1527.4967","5957.0136","2221.8442"
"SEN","12/09/2019","24","3126.2018","0.012","4.0623","3250.2284","20851.9928","361.1735","585.2578","2967.1315","1528.2717","5844.8315","2167.1276"
"SEN","13/09/2019","1","3034.5363","0.012","4.0633","3274.5554","20632.8017","361.4206","583.4423","1486.5632","1528.5787","5731.0906","2113.9952"
"SEN","13/09/2019","2","2819.4223","0.012","4.0645","3230.7272","20866.5675","361.4416","585.0246","732.4278","1528.8331","5111.3384","2062.0226"
"SEN","13/09/2019","3","2634.1715","0.012","4.0643","2853.1252","20886.8032","360.4322","584.2885","789.3791","1529.0795","4516.3475","2156.0904"
"SEN","13/09/2019","4","2667.9832","0.012","4.0645","2491.9862","20655.1915","360.3615","585.8673","592.3577","1528.6653","4477.8654","2016.5507"
"SEN","13/09/2019","5","2341.6426","0.012","4.0648","2516.8536","20716.2142","359.5163","587.3694","678.1632","1528.8618","4390.7088","1992.4328"
"SEN","13/09/2019","6","2204.5972","0.012","4.0653","2696.3615","20680.3199","359.7953","586.4011","964.88","1528.8622","4410.3535","1991.1233"
